id,bod,datum,votes_pro,votes_proti,votes_zdrzel,votes_nehlasoval,prihlaseno,vysledek,nazev
52569,59,0,44,31,46,31,152,R,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52570,59,0,123,7,12,10,152,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52571,59,0,121,1,25,6,153,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52572,59,0,150,0,3,0,153,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52573,59,0,121,4,23,5,153,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52574,59,0,123,0,26,4,153,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52575,59,0,44,37,46,27,154,R,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52576,59,0,120,0,31,3,154,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52577,59,0,124,0,28,2,154,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52578,59,0,120,0,29,5,154,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52579,59,0,140,0,14,0,154,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52580,59,0,150,0,4,0,154,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52581,59,0,123,5,23,4,155,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52582,59,0,101,3,30,21,155,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52583,59,0,57,33,44,22,156,R,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52584,59,0,125,0,30,1,156,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52585,59,0,126,0,28,2,156,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52586,59,0,125,0,29,2,156,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52587,59,0,151,0,5,0,156,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52588,59,0,38,42,40,36,156,R,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52589,59,0,125,0,28,4,157,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52590,59,0,125,0,29,3,157,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52591,59,0,128,0,27,2,157,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52592,59,0,114,0,37,1,152,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52593,59,0,117,0,35,0,152,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20do%20st%E1l%FDch%20delegac%ED%20Parlamentu
52594,66,0,135,0,18,1,154,A,N%E1vrh%20na%20volbu%20%u010Dlena%20Nejvy%u0161%u0161%EDho%20kontroln%EDho%20%FA%u0159adu
52595,68,0,118,0,33,1,152,A,N%E1vrh%20harmonogramu%20projedn%E1v%E1n%ED%20SR%202011
52596,19,0,36,59,46,11,152,R,Novela%20z.%20o%20urychlen%ED%20v%FDstavby%20dopravn%ED%20infrastruktury
52597,19,0,130,1,21,0,152,A,Novela%20z.%20o%20urychlen%ED%20v%FDstavby%20dopravn%ED%20infrastruktury
52598,19,0,124,6,21,1,152,A,Novela%20z.%20o%20urychlen%ED%20v%FDstavby%20dopravn%ED%20infrastruktury
52599,19,0,120,11,18,3,152,A,Novela%20z.%20o%20urychlen%ED%20v%FDstavby%20dopravn%ED%20infrastruktury
52600,19,0,132,0,17,3,152,A,Novela%20z.%20o%20urychlen%ED%20v%FDstavby%20dopravn%ED%20infrastruktury
52601,20,0,126,1,25,0,152,A,Novela%20z.%20o%20pozemn%EDch%20komunikac%EDch
52602,20,0,125,0,26,1,152,A,Novela%20z.%20o%20pozemn%EDch%20komunikac%EDch
52603,21,0,127,0,18,0,145,A,Novela%20z.%20o%20provozu%20na%20pozemn%EDch%20komunikac%EDch
52604,21,0,94,12,34,7,147,A,Novela%20z.%20o%20provozu%20na%20pozemn%EDch%20komunikac%EDch
52605,91,0,85,0,50,13,148,A,Novela%20z.%20o%20ve%u0159ejn%FDch%20zak%E1zk%E1ch
52606,91,0,7,14,124,3,148,R,Novela%20z.%20o%20ve%u0159ejn%FDch%20zak%E1zk%E1ch
52607,91,0,16,81,46,5,148,R,Novela%20z.%20o%20ve%u0159ejn%FDch%20zak%E1zk%E1ch
52608,91,0,87,5,40,17,149,A,Novela%20z.%20o%20ve%u0159ejn%FDch%20zak%E1zk%E1ch
52609,22,0,111,0,0,1,112,A,Novela%20z.%20o%20%u010Cesk%E9%20televizi
52610,22,0,113,0,0,0,113,A,Novela%20z.%20o%20%u010Cesk%E9%20televizi
52611,0,0,80,22,7,3,112,A,%20
52612,0,0,146,0,18,0,164,A,%20
52613,0,0,108,1,35,34,178,A,Po%u0159ad%20sch%u016Fze
52614,0,0,98,28,18,35,179,A,Po%u0159ad%20sch%u016Fze
52615,0,0,100,56,10,13,179,A,Po%u0159ad%20sch%u016Fze
52616,0,0,101,9,32,37,179,A,Po%u0159ad%20sch%u016Fze
52617,1,0,171,0,12,0,183,A,Novela%20z.%20o%20stavebn%EDm%20spo%u0159en%ED
52618,5,0,44,17,101,4,166,R,Vl.%20n.%20z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202011
52619,5,0,145,26,3,0,174,A,Vl.%20n.%20z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202011
52620,5,0,109,70,0,0,179,A,Vl.%20n.%20z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202011
52621,0,0,149,0,7,1,157,A,Po%u0159ad%20sch%u016Fze
52622,21,0,162,2,4,0,168,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
52623,21,0,134,9,20,4,167,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
52624,21,0,137,12,11,8,168,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
52625,18,0,6,0,165,0,171,R,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52626,18,0,162,0,9,2,173,A,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52627,18,0,162,0,9,2,173,A,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52628,19,0,92,1,80,0,173,A,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52629,19,0,162,1,10,0,173,A,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52630,19,0,47,70,22,34,173,R,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52631,19,0,136,0,31,6,173,A,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52632,12,0,71,0,31,0,102,A,Novela%20z.%20o%20pozemn%EDch%20komunikac%EDch
52633,12,0,97,0,9,5,111,A,Novela%20z.%20o%20pozemn%EDch%20komunikac%EDch
52634,59,0,104,0,19,0,123,A,Ro%u010Dn%ED%20%FA%u010Detn%ED%20z%E1v%u011Brka%20a%20v%FDro%u010Dn%ED%20zpr%E1va%20SFRB%20za%20rok%202008
52635,60,0,116,0,15,0,131,A,Ro%u010Dn%ED%20%FA%u010Detn%ED%20z%E1v%u011Brka%20a%20v%FDro%u010Dn%ED%20zpr%E1va%20SFRB%20za%20rok%202009
52636,61,0,45,78,3,4,130,R,N%E1vrh%20st%E1tn%EDho%20z%E1v%u011Bre%u010Dn%E9ho%20%FA%u010Dtu%20%u010CR%20za%20rok%202009
52637,61,0,89,1,16,25,131,A,N%E1vrh%20st%E1tn%EDho%20z%E1v%u011Bre%u010Dn%E9ho%20%FA%u010Dtu%20%u010CR%20za%20rok%202009
52638,0,1265842800,146,0,7,2,155,A,%20
52639,0,1265842800,74,103,3,1,181,R,Po%u0159ad%20sch%u016Fze
52640,0,1265842800,72,43,37,30,182,R,%20
52641,0,1265842800,104,68,8,2,182,A,%20
52642,0,1265842800,105,46,0,0,151,A,Po%u0159ad%20sch%u016Fze
52643,0,1265842800,106,47,0,0,153,A,Po%u0159ad%20sch%u016Fze
52644,1,1265842800,90,39,5,0,134,A,Vl.n.z.%20v%20souvislosti%20s%20%FAsporn%FDmi%20opat%u0159en%EDmi%20v%20p%u016Fsob.%20MPSV
52645,1,1265842800,40,16,64,26,146,R,Vl.n.z.%20v%20souvislosti%20s%20%FAsporn%FDmi%20opat%u0159en%EDmi%20v%20p%u016Fsob.%20MPSV
52646,1,1265842800,106,48,2,0,156,A,Vl.n.z.%20v%20souvislosti%20s%20%FAsporn%FDmi%20opat%u0159en%EDmi%20v%20p%u016Fsob.%20MPSV
52647,1,1265842800,8,3,145,0,156,R,Vl.n.z.%20v%20souvislosti%20s%20%FAsporn%FDmi%20opat%u0159en%EDmi%20v%20p%u016Fsob.%20MPSV
52648,1,1265842800,49,103,2,2,156,R,Vl.n.z.%20v%20souvislosti%20s%20%FAsporn%FDmi%20opat%u0159en%EDmi%20v%20p%u016Fsob.%20MPSV
52649,1,1265842800,149,3,2,2,156,A,Vl.n.z.%20v%20souvislosti%20s%20%FAsporn%FDmi%20opat%u0159en%EDmi%20v%20p%u016Fsob.%20MPSV
52650,1,1265842800,152,3,0,1,156,A,Vl.n.z.%20v%20souvislosti%20s%20%FAsporn%FDmi%20opat%u0159en%EDmi%20v%20p%u016Fsob.%20MPSV
52651,1,1265842800,48,106,2,0,156,R,Vl.n.z.%20v%20souvislosti%20s%20%FAsporn%FDmi%20opat%u0159en%EDmi%20v%20p%u016Fsob.%20MPSV
52652,1,1265842800,48,106,2,0,156,R,Vl.n.z.%20v%20souvislosti%20s%20%FAsporn%FDmi%20opat%u0159en%EDmi%20v%20p%u016Fsob.%20MPSV
52653,1,1265842800,48,106,2,0,156,R,Vl.n.z.%20v%20souvislosti%20s%20%FAsporn%FDmi%20opat%u0159en%EDmi%20v%20p%u016Fsob.%20MPSV
52654,1,1265842800,108,47,0,1,156,A,Vl.n.z.%20v%20souvislosti%20s%20%FAsporn%FDmi%20opat%u0159en%EDmi%20v%20p%u016Fsob.%20MPSV
52655,2,1265842800,102,41,11,0,154,A,Novela%20z.%20o%20sdru%u017Eov%E1n%ED%20v%20politick%FDch%20stran%E1ch%20a%20hnut%EDch
52656,2,1265842800,130,1,20,0,151,A,Novela%20z.%20o%20sdru%u017Eov%E1n%ED%20v%20politick%FDch%20stran%E1ch%20a%20hnut%EDch
52657,2,1265842800,44,98,6,0,148,R,Novela%20z.%20o%20sdru%u017Eov%E1n%ED%20v%20politick%FDch%20stran%E1ch%20a%20hnut%EDch
52658,2,1265842800,99,42,5,1,147,A,Novela%20z.%20o%20sdru%u017Eov%E1n%ED%20v%20politick%FDch%20stran%E1ch%20a%20hnut%EDch
52659,3,1265842800,97,43,6,0,146,A,Novela%20z.%20o%20stavebn%EDm%20spo%u0159en%ED
52660,3,1265842800,130,3,12,1,146,A,Novela%20z.%20o%20stavebn%EDm%20spo%u0159en%ED
52661,3,1265842800,43,95,6,0,144,R,Novela%20z.%20o%20stavebn%EDm%20spo%u0159en%ED
52662,3,1265842800,46,90,8,0,144,R,Novela%20z.%20o%20stavebn%EDm%20spo%u0159en%ED
52663,3,1265842800,96,44,4,0,144,A,Novela%20z.%20o%20stavebn%EDm%20spo%u0159en%ED
52664,4,1265842800,96,44,5,0,145,A,Novela%20z.%20o%20dan%EDch%20z%20p%u0159%EDjm%u016F
52665,4,1265842800,134,3,7,2,146,A,Novela%20z.%20o%20dan%EDch%20z%20p%u0159%EDjm%u016F
52666,4,1265842800,102,41,1,1,145,A,Novela%20z.%20o%20dan%EDch%20z%20p%u0159%EDjm%u016F
52667,4,1265842800,103,40,0,2,145,A,Novela%20z.%20o%20dan%EDch%20z%20p%u0159%EDjm%u016F
52668,0,1268262000,87,24,23,19,153,A,Po%u0159ad%20sch%u016Fze
52669,0,1268262000,138,6,9,3,156,A,Po%u0159ad%20sch%u016Fze
52670,0,1268262000,89,15,28,27,159,A,Po%u0159ad%20sch%u016Fze
52671,0,1268262000,114,10,11,25,160,A,Po%u0159ad%20sch%u016Fze
52672,83,1268262000,106,67,2,7,182,A,Vl.n.p%u016Fsob.sil%20MO%20%u010CR%20v%20zahr.operac%EDch%20v%20letech%202011%20a%202012
52673,83,1268262000,100,45,27,11,183,A,Vl.n.p%u016Fsob.sil%20MO%20%u010CR%20v%20zahr.operac%EDch%20v%20letech%202011%20a%202012
52674,83,1268262000,128,27,26,2,183,A,Vl.n.p%u016Fsob.sil%20MO%20%u010CR%20v%20zahr.operac%EDch%20v%20letech%202011%20a%202012
52675,83,1268262000,56,28,82,18,184,R,Vl.n.p%u016Fsob.sil%20MO%20%u010CR%20v%20zahr.operac%EDch%20v%20letech%202011%20a%202012
52676,41,1268262000,123,2,55,4,184,A,Prot.%20o%20p%u0159echodn%FDch%20ustanoven%EDch%20ke%20Smlouv%u011B%20o%20Evropsk%E9%20unii
52677,43,1268262000,145,0,36,0,181,A,Doh.o%20stabilizaci%20a%20p%u0159idru%u017Een%ED%20mezi%20ES%20a%20Rep.Srbsko
52678,13,1268262000,139,0,38,0,177,A,Novela%20z.%20v%20souvislosti%20se%20stanoven%EDm%20kapit%E1lov%FDch%20po%u017Eadavk%u016F%20-%20EU
52679,13,1268262000,137,1,38,1,177,A,Novela%20z.%20v%20souvislosti%20se%20stanoven%EDm%20kapit%E1lov%FDch%20po%u017Eadavk%u016F%20-%20EU
52680,22,1268262000,81,4,58,34,177,R,Vl.n.z.%20o%20st%E1tn%EDm%20dluhopisov%E9m%20programu
52681,22,1268262000,116,6,16,8,146,A,Vl.n.z.%20o%20st%E1tn%EDm%20dluhopisov%E9m%20programu
52682,22,1268262000,89,7,25,28,149,A,Vl.n.z.%20o%20st%E1tn%EDm%20dluhopisov%E9m%20programu
52683,22,1268262000,91,5,26,32,154,A,Vl.n.z.%20o%20st%E1tn%EDm%20dluhopisov%E9m%20programu
52684,23,1268262000,137,0,21,0,158,A,Novela%20z.%20o%20spot%u0159ebn%EDch%20dan%EDch%20-%20EU
52685,88,1268262000,25,96,35,12,168,R,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52686,88,1268262000,156,2,9,6,173,A,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52687,24,1268262000,150,0,19,0,169,A,Novela%20z.%20o%20dani%20z%20p%u0159idan%E9%20hodnoty%20-%20EU
52688,24,1268262000,153,0,17,0,170,A,Novela%20z.%20o%20dani%20z%20p%u0159idan%E9%20hodnoty%20-%20EU
52689,14,1268262000,128,0,39,0,167,A,Novela%20z.%20o%20dr%E1h%E1ch%20-%20EU
52690,25,1268262000,127,0,40,0,167,A,Novela%20celn%EDho%20z%E1kona%20-%20EU
52691,0,1270936800,58,28,22,4,112,A,Po%u0159ad%20sch%u016Fze
52692,0,1270936800,111,0,2,0,113,A,Po%u0159ad%20sch%u016Fze
52693,0,1270936800,58,38,12,5,113,A,Po%u0159ad%20sch%u016Fze
52694,0,1270936800,108,3,2,1,114,A,Po%u0159ad%20sch%u016Fze
52695,82,1270936800,120,1,29,0,150,A,Souhr.zpr%E1va%20o%20%u010Dinnosti%20ve%u0159ejn%E9ho%20ochr%E1nce%20pr%E1v%20za%20rok%202009
52696,68,1270936800,112,1,2,1,116,A,Inf.%20o%20realizaci%20protipovod%u0148ov%FDch%20opat%u0159en%ED%20v%20%u010CR%20za%20rok%202009
52697,69,1270936800,106,1,21,0,128,A,Zpr%E1va%20o%20stavu%20zem%u011Bd%u011Blstv%ED%20%u010CR%20za%20rok%202009
52698,70,1270936800,106,2,24,0,132,A,V%FDro%u010Dn%ED%20zpr%E1va%20o%20%u010Dinnosti%20Pozemkov%E9ho%20fondu%20%u010CR%20za%20rok%202009
52699,71,1270936800,115,2,22,0,139,A,N%E1vrh%20I.%20zm%u011Bny%20rozpo%u010Dtu%20Pozemkov%E9ho%20fondu%20%u010CR%20na%20rok%202010
52700,17,1270936800,120,1,25,0,146,A,Novela%20z.%20o%20ochran%u011B%20ovzdu%u0161%ED
52701,17,1270936800,53,37,42,14,146,R,Novela%20z.%20o%20ochran%u011B%20ovzdu%u0161%ED
52702,17,1270936800,123,1,21,2,147,A,Novela%20z.%20o%20ochran%u011B%20ovzdu%u0161%ED
52703,42,1270936800,88,0,41,0,129,A,%DAmluva%20o%20pou%u017E%EDv%E1n%ED%20informa%u010Dn%ED%20technologie%20pro%20celn%ED%20%FA%u010Dely
52704,44,1270936800,93,0,2,0,95,A,Prot.%20mezi%20%u010CR%20a%20Belgick%FDm%20kr%E1l.%20o%20zamezen%ED%20dvoj%EDho%20zdan%u011Bn%ED
52705,45,1270936800,90,1,9,0,100,A,Vl.n.%20k%20souhlasu%20s%20ratifikac%ED%20Memoranda%20o%20porozum%u011Bn%ED
52706,45,1270936800,98,0,2,0,100,A,Vl.n.%20k%20souhlasu%20s%20ratifikac%ED%20Memoranda%20o%20porozum%u011Bn%ED
52707,46,1270936800,96,0,4,0,100,A,Doh.%20o%20leteck%E9%20doprav%u011B%20mezi%20st%E1ty%20ES%20a%20Kanadou
52708,46,1270936800,97,0,2,0,99,A,Doh.%20o%20leteck%E9%20doprav%u011B%20mezi%20st%E1ty%20ES%20a%20Kanadou
52709,47,1270936800,96,0,5,0,101,A,Prot.%20o%20zm%u011Bn%u011B%20Doh.%20mezi%20st%E1ty%20ES%20a%20USA%20o%20leteck%E9%20doprav%u011B
52710,47,1270936800,101,0,1,0,102,A,Prot.%20o%20zm%u011Bn%u011B%20Doh.%20mezi%20st%E1ty%20ES%20a%20USA%20o%20leteck%E9%20doprav%u011B
52711,48,1270936800,101,0,3,0,104,A,Prot.%20o%20perzistentn%EDch%20organick%FDch%20polutantech
52712,49,1270936800,100,0,4,0,104,A,Sml.mezi%20%u010CR%20a%20vl.%20%u010Cern%E9%20Hory%20o%20v%FDm%u011Bn%u011B%20a%20ochr.%20utaj.informac%ED
52713,50,1270936800,96,0,8,0,104,A,Sml.mezi%20%u010CR%20a%20vl.%20Rumunska%20o%20vz%E1jemn%E9%20ochran%u011B%20utaj.informac%ED
52714,50,1270936800,100,0,4,0,104,A,Sml.mezi%20%u010CR%20a%20vl.%20Rumunska%20o%20vz%E1jemn%E9%20ochran%u011B%20utaj.informac%ED
52715,51,1270936800,99,0,5,0,104,A,Sml.mezi%20%u010CR%20a%20Bosnou%20a%20Herc.o%20v%FDm%u011Bn%u011B%20a%20ochr.%20utaj.%20informac%ED
52716,63,1270936800,73,2,22,0,97,A,Informace%20o%20podpo%u0159en%E9m%20financov%E1n%ED%20za%20rok%202009
52717,63,1270936800,85,0,15,0,100,A,Informace%20o%20podpo%u0159en%E9m%20financov%E1n%ED%20za%20rok%202009
52718,64,1270936800,91,0,12,0,103,A,Inf.%20o%20poji%u0161%u0165ov%E1n%ED%20v%FDvozu%20se%20st%E1tn%ED%20podporou%20%281%20-%2012/2009%29
52719,65,1270936800,94,0,8,0,102,A,V%FDro%u010Dn%ED%20zpr%E1va%20%u010Cesk%E9ho%20telekomunika%u010Dn%EDho%20%FA%u0159adu%20za%20rok%202009
52720,62,1270936800,60,6,21,16,103,A,P%u0159ehled%20o%20%u010Dinnosti%20cenov%FDch%20kontroln%EDch%20org%E1n%u016F%20za%20rok%202009
52721,66,1270936800,81,0,5,5,91,A,Strategie%20boje%20proti%20extremismu%20v%20roce%202009
52722,0,1273528800,77,56,5,1,139,A,Po%u0159ad%20sch%u016Fze
52723,0,1273528800,130,1,7,2,140,A,Po%u0159ad%20sch%u016Fze
52724,0,1273528800,104,3,11,25,143,A,Po%u0159ad%20sch%u016Fze
52725,0,1273528800,140,1,3,1,145,A,Po%u0159ad%20sch%u016Fze
52726,0,1273528800,143,0,3,1,147,A,Po%u0159ad%20sch%u016Fze
52727,53,1273528800,140,0,10,1,151,A,Novela%20z.%20o%20krizov%E9m%20%u0159%EDzen%ED%20-%20EU
52728,53,1273528800,134,0,11,6,151,A,Novela%20z.%20o%20krizov%E9m%20%u0159%EDzen%ED%20-%20EU
52729,57,1273528800,109,2,15,27,153,A,Novela%20z.%20o%20z%E1kladn%EDch%20registrech
52730,57,1273528800,106,3,15,29,153,A,Novela%20z.%20o%20z%E1kladn%EDch%20registrech
52731,57,1273528800,109,2,13,29,153,A,Novela%20z.%20o%20z%E1kladn%EDch%20registrech
52732,57,1273528800,100,0,22,31,153,A,Novela%20z.%20o%20z%E1kladn%EDch%20registrech
52733,57,1273528800,100,21,18,15,154,A,Novela%20z.%20o%20z%E1kladn%EDch%20registrech
52734,57,1273528800,103,11,23,17,154,A,Novela%20z.%20o%20z%E1kladn%EDch%20registrech
52735,52,1273528800,128,0,16,8,152,A,Novela%20z.%20o%20%FA%u010Detnictv%ED%20-%20EU
52736,52,1273528800,136,1,12,4,153,A,Novela%20z.%20o%20%FA%u010Detnictv%ED%20-%20EU
52737,54,1273528800,130,0,18,2,150,A,Vl.n.z.%20o%20finan%u010Dn%EDm%20zaji%u0161t%u011Bn%ED%20-%20EU
52738,55,1273528800,130,0,21,2,153,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20z%E1kon%u016F%20v%20souvisl.%20s%20p%u0159ij.%20z%E1k.o%20fin.zaji%u0161t%u011Bn%ED%20-%20EU
52739,55,1273528800,129,2,20,2,153,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20z%E1kon%u016F%20v%20souvisl.%20s%20p%u0159ij.%20z%E1k.o%20fin.zaji%u0161t%u011Bn%ED%20-%20EU
52740,55,1273528800,133,0,18,2,153,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20z%E1kon%u016F%20v%20souvisl.%20s%20p%u0159ij.%20z%E1k.o%20fin.zaji%u0161t%u011Bn%ED%20-%20EU
52741,55,1273528800,134,0,16,3,153,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20z%E1kon%u016F%20v%20souvisl.%20s%20p%u0159ij.%20z%E1k.o%20fin.zaji%u0161t%u011Bn%ED%20-%20EU
52742,58,1273528800,108,0,41,2,151,A,Novela%20z.%20o%20pozemn%EDch%20komunikac%EDch
52743,58,1273528800,134,1,14,3,152,A,Novela%20z.%20o%20pozemn%EDch%20komunikac%EDch
52744,20,1273528800,64,73,4,1,142,R,N.z.%20o%20%DA%u0159adu%20pr%E1ce%20%u010Cesk%E9%20republiky
52745,20,1273528800,59,75,7,0,141,R,N.z.%20o%20%DA%u0159adu%20pr%E1ce%20%u010Cesk%E9%20republiky
52746,20,1273528800,135,0,5,1,141,A,N.z.%20o%20%DA%u0159adu%20pr%E1ce%20%u010Cesk%E9%20republiky
52747,20,1273528800,81,57,3,0,141,A,N.z.%20o%20%DA%u0159adu%20pr%E1ce%20%u010Cesk%E9%20republiky
52748,15,1273528800,93,0,12,6,111,A,Novela%20z.%20o%20hlavn%EDm%20m%u011Bst%u011B%20Praze
52749,15,1273528800,69,55,2,0,126,A,Novela%20z.%20o%20hlavn%EDm%20m%u011Bst%u011B%20Praze
52750,16,1273528800,112,2,13,1,128,A,Novela%20z.%20o%20civiln%EDm%20letectv%ED
52751,16,1273528800,113,2,13,0,128,A,Novela%20z.%20o%20civiln%EDm%20letectv%ED
52752,56,1284156000,161,1,5,1,168,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52753,56,1284156000,158,1,7,2,168,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52754,56,1284156000,162,2,4,0,168,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52755,56,1284156000,102,58,2,6,168,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52756,56,1284156000,102,16,22,28,168,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52757,56,1284156000,157,3,6,2,168,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52758,56,1284156000,144,1,18,6,169,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52759,56,1284156000,168,1,0,0,169,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52760,56,1284156000,13,113,16,27,169,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52761,56,1284156000,62,94,5,8,169,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52762,56,1284156000,61,94,9,5,169,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52763,56,1284156000,63,102,1,3,169,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52764,56,1284156000,62,102,3,2,169,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52765,56,1284156000,105,36,17,11,169,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52766,56,1284156000,67,100,1,1,169,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52767,56,1284156000,65,100,2,2,169,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52768,56,1284156000,67,96,5,2,170,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52769,56,1284156000,104,32,20,13,169,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52770,89,1284156000,15,101,30,10,156,R,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
