id,bod,datum,votes_pro,votes_proti,votes_zdrzel,votes_nehlasoval,prihlaseno,vysledek,nazev
56946,114,1354834800,160,0,5,0,165,A,Novela%20z.%20o%20podpo%u0159e%20v%FDzkumu%20a%20v%FDvoje
56947,114,1354834800,74,70,12,9,165,R,Novela%20z.%20o%20podpo%u0159e%20v%FDzkumu%20a%20v%FDvoje
56948,114,1354834800,162,0,5,0,167,A,Novela%20z.%20o%20podpo%u0159e%20v%FDzkumu%20a%20v%FDvoje
56949,114,1354834800,165,0,5,0,170,A,Novela%20z.%20o%20podpo%u0159e%20v%FDzkumu%20a%20v%FDvoje
56950,108,1354834800,160,1,10,0,171,A,Novela%20z.%20o%20finan%u010Dn%ED%20kontrole%20-%20EU
56951,108,1354834800,74,85,4,6,169,R,Novela%20z.%20o%20finan%u010Dn%ED%20kontrole%20-%20EU
56952,108,1354834800,165,0,4,0,169,A,Novela%20z.%20o%20finan%u010Dn%ED%20kontrole%20-%20EU
56953,108,1354834800,162,0,6,0,168,A,Novela%20z.%20o%20finan%u010Dn%ED%20kontrole%20-%20EU
56954,108,1354834800,99,36,25,9,169,A,Novela%20z.%20o%20finan%u010Dn%ED%20kontrole%20-%20EU
56955,108,1354834800,86,56,23,3,168,A,Novela%20z.%20o%20finan%u010Dn%ED%20kontrole%20-%20EU
56956,109,1354834800,73,80,12,2,167,R,Novela%20z.%20o%20spot%u0159ebitelsk%E9m%20%FAv%u011Bru%20-%20EU
56957,109,1354834800,83,73,2,4,162,A,Novela%20z.%20o%20spot%u0159ebitelsk%E9m%20%FAv%u011Bru%20-%20EU
56958,109,1354834800,69,92,1,1,163,R,Novela%20z.%20o%20spot%u0159ebitelsk%E9m%20%FAv%u011Bru%20-%20EU
56959,109,1354834800,74,84,4,0,162,R,Novela%20z.%20o%20spot%u0159ebitelsk%E9m%20%FAv%u011Bru%20-%20EU
56960,109,1354834800,76,82,3,2,163,R,Novela%20z.%20o%20spot%u0159ebitelsk%E9m%20%FAv%u011Bru%20-%20EU
56961,109,1354834800,117,15,12,21,165,A,Novela%20z.%20o%20spot%u0159ebitelsk%E9m%20%FAv%u011Bru%20-%20EU
56962,109,1354834800,163,0,0,1,164,A,Novela%20z.%20o%20spot%u0159ebitelsk%E9m%20%FAv%u011Bru%20-%20EU
56963,110,1354834800,24,94,29,14,161,R,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56964,110,1354834800,143,10,8,0,161,A,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56965,110,1354834800,120,10,26,4,160,A,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56966,110,1354834800,153,0,8,0,161,A,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56967,110,1354834800,153,0,7,1,161,A,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56968,110,1354834800,156,0,5,0,161,A,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56969,110,1354834800,152,1,6,2,161,A,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56970,110,1354834800,71,79,5,5,160,R,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56971,110,1354834800,33,112,9,7,161,R,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56972,110,1354834800,64,90,4,2,160,R,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56973,110,1354834800,153,1,6,1,161,A,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56974,110,1354834800,154,0,4,3,161,A,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56975,110,1354834800,143,8,7,3,161,A,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56976,110,1354834800,66,87,5,2,160,R,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56977,110,1354834800,67,88,5,1,161,R,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56978,110,1354834800,150,3,6,2,161,A,Novela%20z.%20o%20Nejvy%u0161%u0161%EDm%20kontroln%EDm%20%FA%u0159adu
56979,111,1354834800,144,0,2,3,149,A,Novela%20z.%20o%20l%E9%u010Divech
56980,111,1354834800,7,0,143,0,150,R,Novela%20z.%20o%20l%E9%u010Divech
56981,111,1354834800,142,0,4,5,151,A,Novela%20z.%20o%20l%E9%u010Divech
56982,111,1354834800,137,0,5,9,151,A,Novela%20z.%20o%20l%E9%u010Divech
56983,111,1354834800,150,1,1,0,152,A,Novela%20z.%20o%20l%E9%u010Divech
56984,111,1354834800,150,0,4,0,154,A,Novela%20z.%20o%20l%E9%u010Divech
56985,111,1354834800,126,7,13,8,154,A,Novela%20z.%20o%20l%E9%u010Divech
56986,112,1354834800,69,77,0,2,148,R,Novela%20z.%20o%20pojistn%E9m%20na%20v%u0161eobecn%E9%20zdravotn%ED%20poji%u0161t%u011Bn%ED
56987,113,1354834800,83,11,32,24,150,A,N.z.o%20zm%u011Bn%u011B%20pr%E1vn%ED%20formy%20ob%u010Dansk%E9ho%20sdru%u017Een%ED
56988,18,1354834800,85,12,9,9,115,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
56989,0,1355180400,76,75,14,4,169,R,Po%u0159ad%20sch%u016Fze
56990,0,1355180400,87,39,27,16,169,A,Po%u0159ad%20sch%u016Fze
56991,0,1355180400,131,15,19,3,168,A,Po%u0159ad%20sch%u016Fze
56992,0,1355180400,124,11,27,5,167,A,Po%u0159ad%20sch%u016Fze
56993,0,1355180400,125,10,29,4,168,A,Po%u0159ad%20sch%u016Fze
56994,0,1355180400,95,24,28,22,169,A,Po%u0159ad%20sch%u016Fze
56995,0,1355180400,96,29,28,19,172,A,Po%u0159ad%20sch%u016Fze
56996,0,1355180400,96,31,27,17,171,A,Po%u0159ad%20sch%u016Fze
56997,0,1355180400,74,67,19,12,172,R,Po%u0159ad%20sch%u016Fze
56998,0,1355180400,131,8,29,4,172,A,Po%u0159ad%20sch%u016Fze
56999,0,1355180400,79,76,15,2,172,R,Po%u0159ad%20sch%u016Fze
57000,0,1355180400,80,75,15,2,172,R,Po%u0159ad%20sch%u016Fze
57001,0,1355180400,71,73,26,3,173,R,Po%u0159ad%20sch%u016Fze
57002,0,1355180400,75,66,28,4,173,R,Po%u0159ad%20sch%u016Fze
57003,0,1355180400,77,75,17,3,172,R,Po%u0159ad%20sch%u016Fze
57004,0,1355180400,65,81,20,6,172,R,Po%u0159ad%20sch%u016Fze
57005,0,1355180400,159,5,5,2,171,A,Po%u0159ad%20sch%u016Fze
57006,25,1355180400,121,0,41,2,164,A,Novela%20z.%20o%20elektronick%FDch%20komunikac%EDch%20-%20EU
57007,26,1355180400,135,0,34,0,169,A,Novela%20z.%20o%20nouzov%FDch%20z%E1sob%E1ch%20ropy%20-%20EU
57008,31,1355180400,123,0,45,0,168,A,Novela%20z.%20o%20technick%FDch%20po%u017Eadavc%EDch%20na%20v%FDrobky%20-%20EU
57009,31,1355180400,89,6,63,10,168,A,Novela%20z.%20o%20technick%FDch%20po%u017Eadavc%EDch%20na%20v%FDrobky%20-%20EU
57010,150,1355180400,89,18,7,23,137,A,Zpr%E1va%20o%20v%FDvoji%20mal%E9ho%20a%20st%u0159edn%EDho%20podnik%E1n%ED%20v%20roce%202011
57011,37,1355180400,116,0,28,0,144,A,Novela%20z.%20o%20st%u0159eln%FDch%20zbran%EDch%20-%20EU
57012,37,1355180400,85,27,31,4,147,A,Novela%20z.%20o%20st%u0159eln%FDch%20zbran%EDch%20-%20EU
57013,33,1355180400,113,0,38,0,151,A,Novela%20z.%20o%20azylu%20a%20Policii%20%u010CR%20-%20EU
57014,82,1355180400,116,1,36,0,153,A,Novela%20z.%20o%20cestovn%EDch%20dokladech
57015,9,1355180400,80,8,51,13,152,A,N.z.%20o%20ob%u011Btech%20trestn%FDch%20%u010Din%u016F%20-%20EU
57016,88,1355180400,107,1,44,2,154,A,Novela%20z.%20o%20ve%u0159ejn%E9m%20zdravotn%EDm%20poji%u0161t%u011Bn%ED
57017,88,1355180400,73,52,1,4,130,A,Novela%20z.%20o%20ve%u0159ejn%E9m%20zdravotn%EDm%20poji%u0161t%u011Bn%ED
57018,12,1355180400,62,15,52,11,140,R,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
57019,11,1355180400,70,26,5,8,109,A,Novela%20z.%20o%20l%E9%u010Divech%20-%20EU
57020,16,1355180400,65,18,15,8,106,A,Novela%20z.%20o%20zdravotn%EDch%20slu%u017Eb%E1ch
57021,17,1355180400,97,0,3,1,101,A,Novela%20z.%20o%20specifick%FDch%20zdravotn%EDch%20slu%u017Eb%E1ch
57022,0,1355266800,114,0,14,0,128,A,Po%u0159ad%20sch%u016Fze
57023,0,1355266800,89,21,27,2,139,A,Po%u0159ad%20sch%u016Fze
57024,0,1355266800,141,1,4,0,146,A,Po%u0159ad%20sch%u016Fze
57025,0,1355266800,139,2,4,1,146,A,Po%u0159ad%20sch%u016Fze
57026,0,1355266800,88,18,30,12,148,A,Po%u0159ad%20sch%u016Fze
57027,0,1355266800,96,12,30,15,153,A,Po%u0159ad%20sch%u016Fze
57028,125,1355266800,50,63,38,21,172,R,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57029,125,1355266800,125,19,21,8,173,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57030,125,1355266800,100,3,34,31,168,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57031,125,1355266800,68,46,27,27,168,R,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57032,125,1355266800,17,55,46,50,168,R,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57033,125,1355266800,43,64,37,22,166,R,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57034,125,1355266800,37,67,41,23,168,R,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57035,125,1355266800,29,59,44,36,168,R,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57036,125,1355266800,83,34,21,17,155,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57037,125,1355266800,66,44,26,17,153,R,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57038,125,1355266800,147,8,9,2,166,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57039,125,1355266800,69,42,21,14,146,R,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57040,160,1355266800,102,0,54,0,156,A,N%E1vrh%20na%20potvrzen%ED%20p%u0159edsedkyn%u011B%20peti%u010Dn%EDho%20v%FDboru
57041,158,1355266800,85,18,16,9,128,A,N%E1vrh%20na%20zm%u011Bnu%20usnesen%ED%20PS%20%u010D.%206%20ze%20dne%2024.%20%u010Dervna%202010
57042,28,1355266800,114,1,18,6,139,A,Novela%20z.%20-%20obchodn%ED%20z%E1kon%EDk%20-%20EU
57043,55,1355266800,124,0,31,1,156,A,Novela%20z.%20o%20insolven%u010Dn%EDch%20spr%E1vc%EDch
57044,63,1355266800,122,0,34,0,156,A,Novela%20z.%20o%20V%u011Bze%u0148sk%E9%20slu%u017Eb%u011B%20a%20justi%u010Dn%ED%20str%E1%u017Ei%20%u010CR
57045,63,1355266800,125,1,32,1,159,A,Novela%20z.%20o%20V%u011Bze%u0148sk%E9%20slu%u017Eb%u011B%20a%20justi%u010Dn%ED%20str%E1%u017Ei%20%u010CR
57046,79,1355266800,126,0,32,1,159,A,Novela%20z.o%20vy%u0161%u0161%EDch%20soud.%FA%u0159edn%EDc%EDch%20a%20vy%u0161%u0161%EDch%20%FA%u0159ed.st%E1t.zast.
57047,70,1355266800,120,1,35,1,157,A,Novela%20z.%20-%20autorsk%FD%20z%E1kon
57048,70,1355266800,102,2,51,4,159,A,Novela%20z.%20-%20autorsk%FD%20z%E1kon
57049,70,1355266800,61,27,65,7,160,R,Novela%20z.%20-%20autorsk%FD%20z%E1kon
57050,70,1355266800,109,13,38,2,162,A,Novela%20z.%20-%20autorsk%FD%20z%E1kon
57051,70,1355266800,80,36,19,7,142,A,Novela%20z.%20-%20autorsk%FD%20z%E1kon
57052,0,1355353200,61,40,10,6,117,A,Po%u0159ad%20sch%u016Fze
57053,0,1355353200,76,21,14,7,118,A,Po%u0159ad%20sch%u016Fze
57054,0,1355353200,65,43,8,9,125,A,Po%u0159ad%20sch%u016Fze
57055,0,1355353200,119,0,3,2,124,A,Po%u0159ad%20sch%u016Fze
57056,0,1355353200,71,42,9,2,124,A,Po%u0159ad%20sch%u016Fze
57057,0,1355353200,120,3,2,0,125,A,Po%u0159ad%20sch%u016Fze
57058,0,1355353200,60,59,6,1,126,R,Po%u0159ad%20sch%u016Fze
57059,0,1355353200,63,52,7,5,127,R,Po%u0159ad%20sch%u016Fze
57060,0,1355353200,115,6,6,0,127,A,Po%u0159ad%20sch%u016Fze
57061,0,1355353200,64,60,0,3,127,A,Po%u0159ad%20sch%u016Fze
57062,151,1355353200,69,29,13,19,130,A,Zpr.%20o%20vyu%u017Eit%ED%20doporu%u010Den%ED%20ve%u0159ejn%E9ho%20ochr%E1nce%20pr%E1v
57063,161,1355353200,69,58,5,2,134,A,Informace%20ministra%20financ%ED%20o%20nehor%E1zn%u011B%20vysok%FDch%20platech%20%FA%u0159edn%EDk%u016F
57064,162,1355353200,66,42,11,5,124,A,Informace%20o%20zp%u016Fsobu%20%u0159e%u0161en%ED%20v%FDplat%20podpor%20v%20nezam%u011Bstnanosti
57065,131,1355353200,98,4,3,1,106,A,N%E1vrh%20na%20zm%u011Bny%20zasedac%EDho%20po%u0159%E1dku%20PS
57066,131,1355353200,43,49,7,7,106,R,N%E1vrh%20na%20zm%u011Bny%20zasedac%EDho%20po%u0159%E1dku%20PS
57067,131,1355353200,105,1,0,0,106,A,N%E1vrh%20na%20zm%u011Bny%20zasedac%EDho%20po%u0159%E1dku%20PS
57068,131,1355353200,79,19,4,6,108,A,N%E1vrh%20na%20zm%u011Bny%20zasedac%EDho%20po%u0159%E1dku%20PS
57069,131,1355353200,59,45,3,2,109,A,N%E1vrh%20na%20zm%u011Bny%20zasedac%EDho%20po%u0159%E1dku%20PS
57070,131,1355353200,93,6,8,2,109,A,N%E1vrh%20na%20zm%u011Bny%20zasedac%EDho%20po%u0159%E1dku%20PS
57071,0,1355439600,77,36,14,23,150,A,Po%u0159ad%20sch%u016Fze
57072,0,1355439600,103,14,31,4,152,A,Po%u0159ad%20sch%u016Fze
57073,0,1355439600,77,39,11,24,151,A,Po%u0159ad%20sch%u016Fze
57074,0,1355439600,90,16,26,20,152,A,Po%u0159ad%20sch%u016Fze
57075,0,1355439600,77,23,41,13,154,R,Po%u0159ad%20sch%u016Fze
57076,0,1355439600,130,12,11,2,155,A,Po%u0159ad%20sch%u016Fze
57077,0,1355439600,12,3,120,0,135,R,Po%u0159ad%20sch%u016Fze
57078,0,1355439600,126,0,20,5,151,A,Po%u0159ad%20sch%u016Fze
57079,0,1355439600,79,44,29,2,154,A,Po%u0159ad%20sch%u016Fze
57080,0,1355439600,87,19,34,14,154,A,Po%u0159ad%20sch%u016Fze
57081,0,1355439600,119,3,28,4,154,A,Po%u0159ad%20sch%u016Fze
57082,0,1355439600,87,35,26,7,155,A,Po%u0159ad%20sch%u016Fze
57083,0,1355439600,89,35,24,7,155,A,Po%u0159ad%20sch%u016Fze
57084,163,1355439600,73,71,3,5,152,R,Informace%20ministryn%u011B%20obrany%20o%20zm%u011Bn%E1ch%20na%20ministerstvu%20obrany
57085,163,1355439600,73,72,2,5,152,R,Informace%20ministryn%u011B%20obrany%20o%20zm%u011Bn%E1ch%20na%20ministerstvu%20obrany
57086,118,1355439600,141,1,9,0,151,A,Novela%20z.%20o%20l%E9%u010Divech%20-%20EU
57087,118,1355439600,138,0,6,3,147,A,Novela%20z.%20o%20l%E9%u010Divech%20-%20EU
57088,118,1355439600,146,0,5,0,151,A,Novela%20z.%20o%20l%E9%u010Divech%20-%20EU
57089,118,1355439600,144,0,5,2,151,A,Novela%20z.%20o%20l%E9%u010Divech%20-%20EU
57090,118,1355439600,138,1,7,5,151,A,Novela%20z.%20o%20l%E9%u010Divech%20-%20EU
57091,118,1355439600,142,1,8,1,152,A,Novela%20z.%20o%20l%E9%u010Divech%20-%20EU
57092,118,1355439600,144,0,6,1,151,A,Novela%20z.%20o%20l%E9%u010Divech%20-%20EU
57093,118,1355439600,102,19,14,17,152,A,Novela%20z.%20o%20l%E9%u010Divech%20-%20EU
57094,118,1355439600,141,2,6,4,153,A,Novela%20z.%20o%20l%E9%u010Divech%20-%20EU
57095,123,1355439600,143,1,5,2,151,A,Novela%20z.%20o%20zdravotn%EDch%20slu%u017Eb%E1ch
57096,123,1355439600,135,4,10,2,151,A,Novela%20z.%20o%20zdravotn%EDch%20slu%u017Eb%E1ch
57097,123,1355439600,141,0,7,3,151,A,Novela%20z.%20o%20zdravotn%EDch%20slu%u017Eb%E1ch
57098,124,1355439600,142,1,8,0,151,A,Novela%20z.%20o%20specifick%FDch%20zdravotn%EDch%20slu%u017Eb%E1ch
57099,124,1355439600,144,0,7,0,151,A,Novela%20z.%20o%20specifick%FDch%20zdravotn%EDch%20slu%u017Eb%E1ch
57100,121,1355439600,2,0,146,1,149,R,Novela%20z.%20o%20vysok%FDch%20%u0161kol%E1ch
57101,121,1355439600,137,0,11,2,150,A,Novela%20z.%20o%20vysok%FDch%20%u0161kol%E1ch
57102,121,1355439600,143,0,7,0,150,A,Novela%20z.%20o%20vysok%FDch%20%u0161kol%E1ch
57103,121,1355439600,142,0,8,0,150,A,Novela%20z.%20o%20vysok%FDch%20%u0161kol%E1ch
57104,121,1355439600,63,77,7,3,150,R,Novela%20z.%20o%20vysok%FDch%20%u0161kol%E1ch
57105,121,1355439600,143,1,6,0,150,A,Novela%20z.%20o%20vysok%FDch%20%u0161kol%E1ch
57106,122,1355439600,135,0,15,1,151,A,Vl.n.z.%2Ckter%FDm%20se%20upravuj%ED%20ot%E1zky%20souvis.%20s%20u%u017E%EDv%E1n%EDm%20byt%u016F
57107,122,1355439600,135,0,15,1,151,A,Vl.n.z.%2Ckter%FDm%20se%20upravuj%ED%20ot%E1zky%20souvis.%20s%20u%u017E%EDv%E1n%EDm%20byt%u016F
57108,122,1355439600,64,70,18,0,152,R,Vl.n.z.%2Ckter%FDm%20se%20upravuj%ED%20ot%E1zky%20souvis.%20s%20u%u017E%EDv%E1n%EDm%20byt%u016F
57109,122,1355439600,64,73,13,1,151,R,Vl.n.z.%2Ckter%FDm%20se%20upravuj%ED%20ot%E1zky%20souvis.%20s%20u%u017E%EDv%E1n%EDm%20byt%u016F
57110,122,1355439600,64,75,12,0,151,R,Vl.n.z.%2Ckter%FDm%20se%20upravuj%ED%20ot%E1zky%20souvis.%20s%20u%u017E%EDv%E1n%EDm%20byt%u016F
57111,122,1355439600,63,73,14,1,151,R,Vl.n.z.%2Ckter%FDm%20se%20upravuj%ED%20ot%E1zky%20souvis.%20s%20u%u017E%EDv%E1n%EDm%20byt%u016F
57112,122,1355439600,133,1,12,4,150,A,Vl.n.z.%2Ckter%FDm%20se%20upravuj%ED%20ot%E1zky%20souvis.%20s%20u%u017E%EDv%E1n%EDm%20byt%u016F
57113,9,1355439600,102,13,26,3,144,A,N.z.%20o%20ob%u011Btech%20trestn%FDch%20%u010Din%u016F%20-%20EU
57114,0,1355785200,95,11,29,24,159,A,%20
57115,0,1355785200,122,12,14,17,165,A,Po%u0159ad%20sch%u016Fze
57116,0,1355785200,99,13,32,23,167,A,Po%u0159ad%20sch%u016Fze
57117,0,1355785200,47,19,95,2,163,R,%20
57118,0,1355785200,82,44,20,5,151,A,%20
57119,0,1355785200,68,62,4,13,147,R,Po%u0159ad%20sch%u016Fze
57120,0,1355785200,79,82,5,2,168,R,Po%u0159ad%20sch%u016Fze
57121,0,1355785200,90,28,27,24,169,A,Po%u0159ad%20sch%u016Fze
57122,0,1355785200,133,8,24,4,169,A,Po%u0159ad%20sch%u016Fze
57123,164,1355785200,160,3,2,3,168,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57124,164,1355785200,133,2,21,5,161,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57125,164,1355785200,69,21,4,0,94,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57126,164,1355785200,24,32,15,35,106,R,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57127,164,1355785200,80,8,9,2,99,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
57128,165,1355785200,120,2,15,30,167,A,Novela%20z.%20o%20soci%E1ln%u011B-pr%E1vn%ED%20ochran%u011B%20d%u011Bt%ED
57129,165,1355785200,109,21,9,15,154,A,Novela%20z.%20o%20soci%E1ln%u011B-pr%E1vn%ED%20ochran%u011B%20d%u011Bt%ED
57130,165,1355785200,106,9,17,22,154,A,Novela%20z.%20o%20soci%E1ln%u011B-pr%E1vn%ED%20ochran%u011B%20d%u011Bt%ED
57131,3,1355785200,141,1,8,1,151,A,Vl.n.z.%20o%20audiovizi
57132,5,1355785200,134,1,15,2,152,A,Novela%20z.%20o%20rozpo%u010Dtov%FDch%20pravidlech
57133,5,1355785200,97,6,24,20,147,A,Novela%20z.%20o%20rozpo%u010Dtov%FDch%20pravidlech
57134,119,1355785200,135,0,5,0,140,A,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
57135,119,1355785200,56,77,7,0,140,R,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
57136,119,1355785200,135,0,5,0,140,A,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
57137,119,1355785200,133,0,7,0,140,A,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
57138,119,1355785200,53,77,7,3,140,R,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
57139,119,1355785200,134,0,6,0,140,A,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
57140,119,1355785200,57,67,6,10,140,R,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
57141,119,1355785200,138,0,2,0,140,A,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
57142,119,1355785200,83,47,9,1,140,A,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
57143,119,1355785200,134,1,5,0,140,A,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
57144,119,1355785200,54,73,9,4,140,R,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
57145,119,1355785200,136,1,3,0,140,A,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
57146,119,1355785200,139,0,2,0,141,A,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
57147,115,1355785200,130,0,9,0,139,A,N.z.%20o%20ob%u011Btech%20trestn%FDch%20%u010Din%u016F%20-%20EU
57148,115,1355785200,102,17,18,2,139,A,N.z.%20o%20ob%u011Btech%20trestn%FDch%20%u010Din%u016F%20-%20EU
57149,115,1355785200,128,0,10,1,139,A,N.z.%20o%20ob%u011Btech%20trestn%FDch%20%u010Din%u016F%20-%20EU
57150,115,1355785200,110,14,14,1,139,A,N.z.%20o%20ob%u011Btech%20trestn%FDch%20%u010Din%u016F%20-%20EU
57151,115,1355785200,130,1,7,1,139,A,N.z.%20o%20ob%u011Btech%20trestn%FDch%20%u010Din%u016F%20-%20EU
57152,117,1355785200,125,0,12,1,138,A,Novela%20z.%20o%20integrovan%E9%20prevenci%20-%20EU
57153,117,1355785200,22,69,31,14,136,R,Novela%20z.%20o%20integrovan%E9%20prevenci%20-%20EU
57154,117,1355785200,123,0,13,1,137,A,Novela%20z.%20o%20integrovan%E9%20prevenci%20-%20EU
57155,117,1355785200,130,0,6,1,137,A,Novela%20z.%20o%20integrovan%E9%20prevenci%20-%20EU
57156,0,1355871600,80,55,16,20,171,R,Po%u0159ad%20sch%u016Fze
57157,0,1355871600,164,2,10,0,176,A,Po%u0159ad%20sch%u016Fze
57158,0,1355871600,82,56,12,22,172,R,Po%u0159ad%20sch%u016Fze
57159,0,1355871600,94,57,24,2,177,A,Po%u0159ad%20sch%u016Fze
57160,0,1355871600,93,54,27,3,177,A,%20
57161,2,1355871600,101,78,3,1,183,A,Novela%20z.%20o%20p%u0159estupc%EDch
57162,4,1355871600,120,31,32,10,193,A,Novela%20z.%20-%20horn%ED%20z%E1kon
57163,7,1355871600,155,3,32,1,191,A,Vl.n.z.%20o%20St%E1tn%EDm%20pozemkov%E9m%20%FA%u0159adu
57164,7,1355871600,89,89,9,7,194,R,Vl.n.z.%20o%20St%E1tn%EDm%20pozemkov%E9m%20%FA%u0159adu
57165,7,1355871600,105,68,8,13,194,A,Vl.n.z.%20o%20St%E1tn%EDm%20pozemkov%E9m%20%FA%u0159adu
57166,8,1355871600,86,101,0,2,189,R,Novela%20z.%20o%20dani%20z%20p%u0159idan%E9%20hodnoty%20-%20EU
57167,8,1355871600,111,71,5,3,190,A,Novela%20z.%20o%20dani%20z%20p%u0159idan%E9%20hodnoty%20-%20EU
57168,157,1355871600,176,2,0,0,178,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
57169,157,1355871600,174,1,1,3,179,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
57170,156,1355871600,102,88,2,1,193,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
57171,103,1355871600,138,6,4,10,158,A,Vl.n.%20nov%E9ho%20z%E1kona%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202013
57172,103,1355871600,164,9,12,3,188,A,Vl.n.%20nov%E9ho%20z%E1kona%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202013
57173,103,1355871600,91,83,6,8,188,R,Vl.n.%20nov%E9ho%20z%E1kona%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202013
57174,103,1355871600,87,97,3,1,188,R,Vl.n.%20nov%E9ho%20z%E1kona%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202013
57175,103,1355871600,88,98,0,1,187,R,Vl.n.%20nov%E9ho%20z%E1kona%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202013
